er$	a$	0.00784145993727
el	ælg	0.00356012658228
ugg	ag	0.00117260787992
usa	sa	0.00116713352007
i$	u$	0.00185577942736
er	et	0.0016157989228
nk	ng	0.00232558139535
mo	ma	0.00221238938053
om	a	0.00212765957447
a	af$	0.000484630296317
adi	ati	0.00117150890347
ti	tir	0.00171585449554
p$	þ$	0.00304347826087
ovo	uvu	0.00397196261682
^la	l	0.00107434464976
ste	st	0.00379803395889
nni	n	0.00299401197605
kæ	kiæ	0.00219490781387
ba	dba	0.00207296849088
rak	ræk	0.00117591721543
g	ag	0.000782472613459
lds	ld	0.00210674157303
jam	iæm	0.00258215962441
var	vor	0.00111111111111
nk	k	0.00232558139535
ol	u$l	0.00198728139905
hþ	h	0.00609184629803
kæf	kæp	0.00164551010813
r$h	^h	0.00257249766137
k$	ki$	0.00469283276451
fd$	fþ$	0.00164551010813
öre	ör	0.00164011246485
pn	kn	0.00413983440662
llæ	lla	0.00117647058824
köa	cke	0.00211764705882
þæl	þol	0.00117757889779
gio	gy	0.00116986429574
i	g	0.000903614457831
æ	æl	0.00159348441926
^go	^gu	0.00117205813408
vo	va	0.00322580645161
^t	^th	0.0025716385011
kel	kl	0.00117757889779
ra$	a$	0.00192143467122
ng	gn	0.00159744408946
u	au	0.00103691414351
fy	fo	0.00393700787402
stu	stæ	0.00115048320295
ck	kk	0.00332699619772
gö	gi	0.00329566854991
ore	or	0.00253924284395
o	os	0.00101584721658
^ia	^jæ	0.00117370892019
så	sæ	0.0023786869648
i	a$	0.000502008032129
æbo	æbö	0.00117757889779
g	d	0.000782472613459
ætt	æt	0.0075
on$	an$	0.00116713352007
æ	mi	0.00194759206799
und	nd	0.00112157918349
ig	ögh	0.00207468879668
plö	lö	0.00117426021606
æld	ald	0.00525354042942
db	s$b	0.0023832221163
ara	ra	0.00114836931557
þa	þar	0.00600480384307
em	ema	0.00308641975309
sta	ste	0.00108554059922
þa$	þ$	0.00158586316266
þ	uþ	0.00127032520325
tar	ta$	0.00114626318203
ops	ups	0.001178133836
l	lss	0.000613496932515
gt	kt	0.00334608030593
hu	ha	0.00903377847604
pta	fto	0.00115048320295
tol	tul	0.00257370145063
s$l	^l	0.0011693171188
li	lu	0.00418275418275
nd	nds	0.00412436548223
op	ap	0.00222617987533
æp	aþ	0.00582437275986
mil	æl	0.00254276467869
agh	ægh	0.00567465321564
a	a$b	0.000346164497369
ch	ki	0.00237642585551
pn$	fn$	0.00116658889407
lig	læg	0.0016121602948
e$r	a$r	0.00304449648712
il	ill	0.00346153846154
þi$	di$	0.00115901715345
ara	æra	0.00344510794672
e	un	0.000672223716053
ul$	ol$	0.00163704396632
kö	k	0.00223214285714
raa	ra	0.00305594734368
fi	fö	0.00445344129555
^o	^o$	0.00364238410596
p	k	0.00346420323326
a$b	u$b	0.0016003657979
re	ri$	0.001953125
uvu	övi	0.0011568718186
all	arl	0.00115313653137
syn	sön	0.00115154306771
a$	ar$	0.00815384615385
ær$	er$	0.00574448529412
iþ	yd	0.00370675453048
be	ba	0.00312221231044
om$	ir$	0.0011568718186
m	mb	0.00160993560258
io	ia	0.00488021295475
ö	k	0.00353218210361
he	her	0.00243393602225
ni	li	0.00177556818182
ds	d	0.00918635170604
sku	sko	0.00345303867403
^mo	^mö	0.00207660359945
dsb	fb	0.00117591721543
aa	a	0.00807217473884
r	dr	0.000599828620394
ve	ghe	0.00206953642384
er	air	0.000897666068223
ann	ön	0.00116767865483
lo	^lu	0.00469684030743
anz	anc	0.00117647058824
s$b	fb	0.00115207373272
hed	heþ	0.00117370892019
gh	gd	0.00333162480779
læ	ki	0.00203417412531
el	elv	0.00197784810127
vud	vuþ	0.00164551010813
r$v	rv	0.00163704396632
h	her	0.00168035847647
yft	ypt	0.00117315814172
att	ætt	0.00388660265203
s$	is$	0.0022137887413
u$b	o$b	0.00117260787992
kil	kyl	0.00531914893617
fn	mpn	0.00232126276695
sti	sta	0.00388305162175
ds$	$	0.00116986429574
ap	ak	0.00387596899225
^	^h	0.000180915951618
nd	d	0.00222081218274
þi	de	0.00197316495659
^sæ	^si	0.00160550458716
ir	örr	0.00190985485103
^ly	^lu	0.00161887141536
na$	n	0.0015164644714
ör	ir	0.00352941176471
fi	fy	0.00607287449393
del	þl	0.00116495806151
la	da	0.0028427037271
vit	vid	0.00114259597806
hæ	he	0.021670606777
kur	kor	0.0011786892975
g	v	0.00234741784038
æþ	æp	0.00309734513274
ri	riu	0.00169836956522
iö	ö	0.00239234449761
fo	fu	0.00448247758761
ntu	ttu	0.00117757889779
f	ffö	0.00101667344449
an$	er$	0.00144807612743
v	av	0.00362116991643
lfb	lb	0.00117702448211
rd	rþ	0.023266022827
a$f	f	0.00348675034868
lm	em	0.00231053604436
d	ud	0.00190920661858
ræ	r	0.00184094256259
gh$	d$	0.00156110615522
n	ns	0.00247349823322
per	p	0.00207756232687
as$	$	0.0011568718186
e$	ia$	0.00238095238095
væg	væ	0.00115101289134
usa	usæ	0.00116713352007
kir	kyr	0.00299125632766
f	gh	0.00183001220008
la	^la	0.00157927984839
og	ogg	0.00211148648649
jæ	ia	0.0023786869648
tm	ttm	0.00238549618321
^i	i	0.00284552845528
þe	þ	0.0212683681361
ha$	h	0.00244553134727
v	u	0.00194986072423
^þæ	^þa	0.00162563864375
^o	^u	0.073178807947
r$	n$	0.0048204787234
umæ	mæ	0.0016462841016
þ	ad	0.00177845528455
arn	ærn	0.00207277752188
ær	er	0.0264241592313
ars	ærs	0.00117150890347
rut	ryt	0.00115473441109
k$	gg$	0.00298634812287
lom	lum	0.00116822429907
ts	þ	0.00503663003663
r$	er$	0.00182845744681
fr	vr	0.00360866078589
am	m	0.00201938610662
ip	if	0.0245689655172
li	hli	0.00353925353925
m	r	0.00298988040478
b	ba	0.001629726206
kin	kiu	0.0011693171188
kræ	kre	0.00117591721543
lek	lik	0.00117096018735
ur	o	0.00223413762288
sb	b	0.00991501416431
lid	liþ	0.00164473684211
l	li	0.00159509202454
lss	ld	0.00210378681627
th	d	0.00489759572573
f$f	ff	0.00117481203008
igh	ig	0.0011420740064
liv	lyv	0.00117591721543
ith	igh	0.00116658889407
æg	ig	0.00692182410423
^ko	ko	0.00205667276051
lok	luk	0.00304592314902
bu	bro	0.00228519195612
m	sm	0.00252989880405
g	f	0.00234741784038
g	gga	0.000782472613459
ti	tiu	0.00377487989019
s	rs	0.0032662660047
ätt	æt	0.0011786892975
gi	gæ	0.00181290790428
rir	ri	0.00117702448211
dr	ædr	0.0021815008726
n	in	0.00153121319199
nni	ndi	0.00207277752188
l$	l	0.00390902629709
s$	sz	0.0022137887413
gö	gio	0.00423728813559
^ka	^k	0.00161737523105
aan	on	0.0011786892975
ma	sma	0.00270432692308
m$l	ml	0.001178133836
ra	rra	0.00289575289575
ial	iæl	0.00754113345521
yr$	or$	0.00116279069767
þ$l	þl	0.00117757889779
ol	ola	0.00278219395866
ru	r	0.00209030100334
had	hed	0.00117150890347
n	d	0.0020023557126
æn	æ	0.00332594235033
u$b	a$b	0.00164165103189
þ$	t$	0.00199044585987
ldb	lfb	0.00117702448211
som	sum	0.00304164716893
off	of	0.0011786892975
m	rm	0.00482980680773
df	þf	0.00239693192713
$	h$	0.00100796030187
yns	öns	0.001178133836
yg$	y$	0.001178133836
g	ig	0.000782472613459
o	or	0.00101584721658
a$	i$	0.00384615384615
æli	ale	0.00116117045982
^of	^uf	0.00208913649025
mu	amu	0.00235404896422
$	g$	0.00105965057376
r$	t$	0.0014960106383
$	f$	0.000129225679727
iön	ion	0.001178133836
^g	a$g	0.00165125495376
nde	nna	0.00113327289211
unu	onu	0.00211466165414
y	iu	0.0105633802817
in	hin	0.00360510260677
u$	i$	0.00301464254953
a	gha	0.000484630296317
mæ	ma	0.00674068199841
le	leg	0.00207296849088
an$	ir$	0.00144807612743
bru	bry	0.00114836931557
da$	la$	0.00201793721973
t	ut	0.000919359075387
ey	eyg	0.00332699619772
fre	fræ	0.00209302325581
^þe	^þæ	0.00302889095993
^o$	^u$	0.00117426021606
^um	^om	0.00302889095993
bi	by	0.0102770330652
ren	rin	0.00116822429907
aþ	aad	0.00509803921569
fn	n	0.00232126276695
ra	era	0.00160875160875
þ	h	0.00228658536585
^dy	^di	0.00208526413346
ssk	sk	0.0011786892975
^fæ	^fa	0.00202247191011
væb	veb	0.00164319248826
^bu	^bo	0.00395716945996
i	in	0.00512048192771
nyt	nit	0.00209888059701
f	g	0.00305002033347
d	s	0.00318201103097
un$	on$	0.00394614670381
th	t	0.0111308993767
ns	nds	0.0045719035744
ng	nk	0.00159744408946
oså	osæ	0.00117591721543
$	ka$	0.000129225679727
t	lt	0.000919359075387
of	ov	0.00311665182547
^n	n	0.0036231884058
ho	o	0.00380388841927
lgh	lg	0.00388660265203
^le	^la	0.00115526802218
ogh	ögh	0.00293586269196
væt	vat	0.00117426021606
tta	ta	0.00670055452865
ngi	nge	0.0016211208893
nde	n	0.0020398912058
æk	ek	0.00662544169611
$	en$	0.000129225679727
^s	r$s	0.0021377672209
a$	$	0.034
kar	ka	0.00115366866636
i	ni	0.000903614457831
yr$	y$	0.00255813953488
e	ai	0.00282333960742
næ	ni	0.00409090909091
nis	nas	0.00208044382802
æ$	u$	0.00212044105174
ræ	re	0.0195139911635
nv	ndv	0.00328947368421
ær$	a	0.00114889705882
re	rea	0.001953125
re	ræ	0.020703125
kru	kro	0.00164783427495
^þ	^þa	0.00183284457478
^iv	^if	0.00117205813408
v	hv	0.00194986072423
mi	mæ	0.0139593908629
nnu	n	0.00211466165414
i$	e	0.00132555673383
aif	aig	0.0011786892975
ob	o$b	0.00419384902144
mö	my	0.00329566854991
a	dom	0.000346164497369
ri	ry	0.00305706521739
fia	fiæ	0.00348351137947
gha	x	0.00108084738435
er	her	0.00736086175943
lli	lla	0.00618982118294
mu	mo	0.00329566854991
nit	nyt	0.00211366838891
^	^k	0.000232606223509
a	am	0.000623096095264
ver	vir	0.00157942238267
dis	des	0.00116658889407
ul	ule	0.00196850393701
nud	d	0.00117481203008
d	n	0.00360627916843
lla	la	0.00204359673025
ga	ge	0.00496941896024
rkö	rk	0.00117591721543
ier	iar	0.0016317016317
æþ	iþ	0.00486725663717
ynd	und	0.00302185030219
^la	^le	0.00107434464976
önd	ön	0.00117481203008
ppe	p	0.00117150890347
^læ	^la	0.00203896692343
fö	u	0.00197005516154
r	pr	0.000428449014567
g$	h$	0.00352941176471
al	a	0.00352564102564
at	åt	0.00272798129384
ell	æl	0.00116333178222
z$	s$	0.00333969465649
mæ	mi	0.013084853291
ls$	l	0.00256769374416
tte	ta	0.00111806797853
af$	a	0.00162412993039
av	æv	0.00502283105023
^sa	a	0.00201612903226
^iv	^yv	0.00210970464135
tti	te	0.00115901715345
ka	ki	0.0016835016835
lds	lss	0.00117041198502
vuþ	vud	0.0016151361329
e	ia	0.00121000268889
on	an	0.00389948006932
an	um	0.00225112556278
ds	ts	0.00218722659668
þo	du	0.00229568411387
er$	$	0.033504419732
þæ	þe	0.00953678474114
if	iv	0.00304347826087
^þi	^þy	0.00202794051374
ul	oll	0.00354330708661
u$	æ$	0.0021533161068
tru	tro	0.0016486104569
^ha	^hæ	0.00190516511431
s$v	sv	0.00210378681627
$	er$	0.00607360694717
^so	^sö	0.00114626318203
ti	ta$	0.00171585449554
för	h	0.00288376220053
rl	ll	0.00228102189781
ri	re	0.0139266304348
va	dva	0.00166777851901
þr	þer	0.00409463148317
ag	of	0.00180897250362
kar	kær	0.00115366866636
læk	lek	0.00116822429907
tæ	þæ	0.00221827861579
ti	tti	0.00583390528483
æn$	en$	0.00253339474896
pta	pt	0.00161067648412
m	arm	0.00114995400184
e	he	0.00712557139016
hæl	hel	0.00747960108794
æ	iæ	0.00478045325779
ske	sk	0.00162563864375
^g	g	0.0122192866579
iva	ivi	0.00116767865483
at	an	0.00506625097428
ælp	alp	0.00117370892019
il	mil	0.00192307692308
ugg	agg	0.00164165103189
ry	ru	0.00413223140496
yrs	ys	0.00163627863488
kv	k$v	0.00236742424242
ænk	enk	0.00117426021606
mi	me	0.0105752961083
t	tv	0.000656685053848
ap	op	0.0021533161068
a$	is$	0.00230769230769
aþe	an	0.0133122743682
ör	ior	0.0043137254902
ck	kke	0.00237642585551
hin	hæn	0.00114784205693
tu	tæ	0.00298380221654
æta	ata	0.00117150890347
uvi	ovi	0.00164783427495
æk	ækk	0.00574204946996
alp	ælp	0.00117647058824
in	un	0.00138657792568
hæn	hin	0.00117481203008
fa	fal	0.0020325203252
le	la	0.00207296849088
oþ	uþ$	0.00220848056537
tæ	ta	0.011091393079
iul	yl	0.00117591721543
io	jo	0.00488021295475
re$	i$	0.00113224637681
ala	ila	0.00117096018735
ön	önd	0.00231481481481
tar	tir	0.00298028427327
ad	a$d	0.00480769230769
vi	va	0.00255288110868
^ve	^vi	0.00302185030219
p	up	0.00192455735181
i$	s$	0.00132555673383
l	m	0.00233128834356
or$	ör$	0.0016393442623
^uf	^of	0.00211168465509
tt$	t$	0.00305594734368
u	is	0.00103691414351
irk	ir	0.00116171003717
hu	o	0.0019638648861
s$m	^m	0.00161290322581
æv	æf	0.00237191650854
d	hþ	0.00190920661858
hag	hog	0.00209594783419
k	nk	0.000929713648196
æn	ænn	0.00480413895048
gl	ghl	0.00236742424242
vræ	fra	0.00117205813408
fyd	föd	0.0011786892975
kiu	ku	0.00116171003717
æ	æn	0.00159348441926
on	yn	0.00216637781629
gd	ghþ	0.00331439393939
kia	ka	0.00300925925926
^fi	^fo	0.00769907611087
su	sö	0.00315315315315
af$	af	0.00162412993039
nd	nn	0.00539340101523
ör	r	0.00274509803922
ky	ki	0.0201612903226
s$	ss$	0.00158127767236
re	re$	0.001953125
s	a	0.00143715704207
p	pa	0.00346420323326
^ti	^þi	0.00339827820571
nin	n	0.00111756817166
okn	ökn	0.00117260787992
b	p	0.001629726206
þil	þal	0.00117647058824
æn	in	0.00184774575018
ns$	n	0.00163246268657
þs$	ts$	0.00116658889407
t	ten	0.000656685053848
mp	f	0.00234301780694
bro	bo	0.00115207373272
sky	sku	0.00298988040478
li	le	0.00675675675676
li	lin	0.00160875160875
ki	ky	0.0157894736842
p	upp	0.00192455735181
^bi	^by	0.00526797984425
ia	iæ	0.019944016795
ä	æ	0.00600961538462
la	l$a	0.00157927984839
ort	ört	0.0016317016317
æni	eni	0.00116986429574
is$	s$	0.00156880322725
n	na$	0.000824499411072
æp	æþe	0.00313620071685
u$b	ob	0.00164165103189
þ$	þa$	0.00278662420382
nd	þ	0.00285532994924
fia	via	0.00116117045982
r$l	^l	0.00210575573234
lom	li	0.00210280373832
he$	hi$	0.00163094128611
z	c	0.0070564516129
dra	dræ	0.00163246268657
t	st	0.00170738114001
sk	ska	0.00153280196199
ghþ	th	0.00116441546344
i	ia	0.00110441767068
æn	aun	0.00184774575018
æ	ar	0.000885269121813
ar	a$	0.00139664804469
x	tti	0.00512295081967
^ni	^næ	0.00162412993039
æ	ær	0.00123937677054
g	ker	0.000782472613459
lmæ	lme	0.00164319248826
rb	r	0.00332383665717
^bö	^by	0.00163857677903
vin	fin	0.00116225011623
an	n	0.00225112556278
mæþ	meþ	0.00117150890347
ndi	nni	0.00202065559048
pt	fft	0.00205086136177
ke	k	0.00752773375594
nöþ	nöd	0.00211069418386
^af	^a	0.00470640968176
fa	va	0.010162601626
lin	li	0.00115526802218
ava	æva	0.00117096018735
or	ör	0.0115465360392
u	ug	0.00269597677312
kiu	k	0.00116171003717
t	ter	0.0030207512477
ogi	ugi	0.00164473684211
a	her	0.000346164497369
þis	dis	0.00116822429907
i	e$	0.00070281124498
ere	ari	0.00117315814172
fiæ	fia	0.00348999534667
þir	þi	0.00117481203008
ika	ikæ	0.00204081632653
^by	by	0.00112208258528
n	nas	0.000824499411072
tta	t	0.00115526802218
l	al	0.00257668711656
fö	fo	0.0169424743893
nds	nd	0.00299539170507
hol	hul	0.00350140056022
r	rki	0.000428449014567
^bæ	bæ	0.00301484230056
vut	vud	0.00117647058824
^ki	^ky	0.00345144960884
þb	þsb	0.00239234449761
fio	fiæ	0.00210772833724
aþ	ad	0.0121568627451
ul	uld	0.00196850393701
kol	ku	0.00116877045348
ud$	uþ$	0.00211466165414
val	vil	0.00115207373272
der	þ	0.00192636986301
l	el	0.00429447852761
iö	io	0.00334928229665
er	erb	0.000897666068223
þ$	h$	0.00278662420382
ra$	va$	0.00106746370623
ghl	fl	0.00163094128611
dv	dav	0.00608044901777
g	k	0.0123630672926
uld	ild	0.0016218721038
hæp	hæf	0.00211565585331
gh$	k$	0.00111507582516
iri	yri	0.00115580212668
se	sæ	0.00571679859279
to	ta	0.00401427297056
ffr	f	0.00117205813408
ial	æl	0.00342778793419
^cr	^kr	0.00211764705882
um$	i$	0.00206801470588
dd	þæd	0.00231481481481
an	un	0.00225112556278
för	fö	0.0011091393079
a	o	0.00920797563002
fal	fa	0.00115207373272
i$	an$	0.00450689289502
uf	uv	0.00228102189781
gud	guþ	0.00305307656177
op	opp	0.00222617987533
sy	sö	0.004039497307
mic	mik	0.001178133836
a	omb	0.000346164497369
hu	ho	0.0263157894737
ttu	ta	0.00116877045348
a	^ma	0.000346164497369
ma	mar	0.00270432692308
gsl	xl	0.00117591721543
i$	in$	0.00821845174973
der	da	0.00192636986301
rre	rra	0.0016486104569
yr	örr	0.00203583061889
n	u	0.000824499411072
is$	es$	0.00201703272075
ig	if	0.00207468879668
ndd	nd	0.0011786892975
rö	ro	0.00233863423761
uf$	of$	0.00164319248826
læt	lat	0.00211168465509
i$	ti$	0.00132555673383
al	aþ	0.00224358974359
^ge	^gi	0.00302325581395
t	ti	0.00118203309693
ial	hel	0.00114259597806
r$	rr$	0.00349069148936
a$	e$	0.00692307692308
ufö	ofö	0.0011786892975
rif	rip	0.00304022450889
nz	nc	0.00238549618321
una	ona	0.00395716945996
eti	eri	0.00117536436295
t	r	0.00223272918308
ött	yt	0.00117096018735
þ	l	0.00228658536585
mæ	æ	0.00277557494052
v	gh	0.0025069637883
lss	lf	0.00210378681627
ni	næ	0.00319602272727
i	s	0.000903614457831
ar	a	0.0220670391061
ir	an	0.00267379679144
^h	^	0.00121595330739
nl	nal	0.00322878228782
a$b	b	0.00114311842707
ta$	ti	0.00105977108944
^þr	^tr	0.00115580212668
ta$	t	0.001907587961
y	ya	0.0027386541471
æns	ens	0.00116441546344
kæp	kæf	0.00164473684211
æfþ	æfd	0.0016486104569
pn	n	0.00597976080957
a$l	l	0.00162790697674
r	br	0.000428449014567
lli	lni	0.00114626318203
aad	aþ	0.00305594734368
rræ	rra	0.0016462841016
t	a	0.000656685053848
um	om	0.0184233076264
æn$	$	0.00115154306771
n	nu	0.000824499411072
ægg	æk	0.00116495806151
ud	oþ	0.003125
so	sy	0.00224820143885
f	va	0.00101667344449
yl	yll	0.00219298245614
ull	uld	0.00163094128611
eli	ili	0.00114942528736
ak	ap	0.00370675453048
^p	^f	0.00226039783002
ain	air	0.00117757889779
^c	^k	0.00997150997151
og	ag	0.0105574324324
de	þe	0.00782997762864
þo	þæ	0.00229568411387
rþa	rþæ	0.00161887141536
igæ	ika	0.001178133836
re	r	0.007421875
^o	^u$	0.00364238410596
ærs	ars	0.00117150890347
yt	y	0.00402504472272
r	rc	0.000599828620394
rvu	rvo	0.0016424213984
^m	a$m	0.00151515151515
or	r	0.00174947515745
non	nun	0.00117702448211
s$s	s	0.00853714813106
mn	mpn	0.00604651162791
fho	fhu	0.0011786892975
rff	rf	0.00117647058824
pl	l	0.00327715355805
ola	ol	0.00162866449511
yn	on	0.00221238938053
iar	ar	0.00162488393686
had	er	0.00117150890347
^þu	^þo	0.00117041198502
d	th	0.00233347475605
ffö	f	0.0011786892975
æli	ali	0.00116117045982
hiæ	hie	0.00117481203008
kaa	ko	0.0011786892975
sok	sök	0.00117260787992
nd$	n$	0.00290827740492
her	hær	0.00277067348679
ker	k	0.00154389060432
fyn	fun	0.0016393442623
ypa	ipa	0.0011786892975
di$	þi$	0.00113071008593
is	æs	0.00190839694656
ist	ast	0.00205761316872
lag	lav	0.00110864745011
t	ft	0.000919359075387
ul	ol	0.0334645669291
kr	cr	0.00396475770925
utv	udv	0.00117647058824
^hu	^ho	0.0124454148472
um	i	0.00385604113111
ik	yk	0.00276679841897
^ær	^er	0.00162337662338
of	off	0.00222617987533
^þa	^þe	0.00117260787992
rh	rgh	0.00332699619772
ki	i	0.00456140350877
n$	ne$	0.00228194726166
ætt	att	0.00386363636364
der	ler	0.00107020547945
ræt	ræ	0.0020334387709
nær	nar	0.00117481203008
of	op	0.00578806767587
arþ	ard	0.00207756232687
æbö	æbo	0.00117647058824
orþ	ord	0.00574184657786
gde	gha	0.0016462841016
æ	ea	0.00123937677054
ræs	res	0.00210575573234
þig	tig	0.001178133836
s$	ssz	0.00411132194813
ri	r	0.015964673913
æs	es	0.00720338983051
ghþ	gh	0.00209594783419
f	fe	0.00101667344449
an	on	0.00225112556278
gæ	gia	0.00465313028765
as	a$s	0.00517928286853
i	er	0.00291164658635
eg	e$g	0.00223413762288
fþ	fd	0.00803402646503
d	ds	0.00445481544336
ö	ör	0.00274725274725
an	ans	0.00275137568784
fie	fia	0.00164473684211
l$	$	0.0103056147832
^uk	^ok	0.001178133836
nda	nde	0.00159963436929
m	m$	0.00390984360626
gi$	$	0.00164011246485
æft	æpt	0.00257249766137
ft	pt	0.0430602006689
fyn	fin	0.00117096018735
n	en	0.000824499411072
nö	ny	0.00228310502283
v	t	0.00139275766017
mty	mþy	0.001178133836
or	iri	0.00524842547236
st$	sa$	0.00113843351548
it	ig	0.00213310580205
gg	gh	0.00397526501767
in$	en$	0.00576923076923
^kö	^ko	0.00161662817552
ug	uv	0.00290939318371
dva	va	0.00117647058824
l	le	0.00134969325153
ælæ	ele	0.00117591721543
ud	ut	0.00491071428571
^k	^c	0.00704225352113
lu	le	0.00210792580101
cri	kri	0.00211764705882
t$	tæ$	0.00155666251557
iær	yr	0.00162412993039
þ	dh	0.0119410569106
a$	a	0.0106153846154
s	sa	0.00117585576169
et$	æt$	0.00209888059701
eni	æni	0.00117757889779
si	s	0.00926672038678
ön	ann	0.00231481481481
p$	pa$	0.00217391304348
sla	slo	0.00116495806151
ai	e	0.00840707964602
hg	g	0.00428571428571
a$	æ	0.000769230769231
da$	a$	0.00112107623318
fir	för	0.00206611570248
af	am	0.00285947712418
agg	ug	0.00117041198502
^op	^ap	0.00115207373272
^si	^se	0.00379464285714
uþ	ut	0.0030303030303
hu	hö	0.0019638648861
e$	i	0.00238095238095
ig	ik	0.0178423236515
en	n	0.00281124497992
ur	ær	0.00223413762288
arg	ar	0.00116333178222
hæ	ha	0.00512214342002
iþ	iþe	0.0102965403624
da	ada	0.00259643916914
ud	d	0.00401785714286
h	hæ	0.00168035847647
bra	br	0.00117426021606
zm	^m	0.00623800383877
öpm	upm	0.0011786892975
men	mæn	0.00117591721543
er	at	0.00125673249551
al	ål	0.00160256410256
ghe	ke	0.00149957155099
^j	^i	0.0220720720721
fræ	ræ	0.00115633672525
ssz	s$	0.00305882352941
o$	o	0.0133149678604
æva	ava	0.00117591721543
nd$	$	0.00111856823266
æka	aka	0.00257973733583
æ	mæ	0.00123937677054
dag	dax	0.00112511251125
i	væ	0.000502008032129
rv	rfv	0.00309187279152
e	eg	0.000941113202474
a	ra	0.000623096095264
t	th	0.00328342526924
þer	er	0.00150992234685
^if	^yv	0.00117481203008
er	ær	0.0138240574506
nd	nt	0.00285532994924
ön	ynn	0.00231481481481
g	gs$	0.00234741784038
så	sa	0.00903901046622
iki	ich	0.0011693171188
r	gr	0.000428449014567
^fe	^fæ	0.00209302325581
der	dir	0.00107020547945
þ$	þ	0.00437898089172
^g	^ga	0.00165125495376
þu	þ	0.00411710887466
^næ	^ni	0.00162715016272
rhæ	rhe	0.00117702448211
lf	l	0.00844444444444
uvu	ovu	0.00161962054604
vit	voþ	0.00114259597806
hie	hia	0.00117702448211
æt	ätt	0.00199203187251
lv	l	0.00235626767201
ttæ	te	0.00117481203008
ga	gag	0.00191131498471
p	b	0.00192455735181
ælf	alf	0.00164165103189
na$	n$	0.00194974003466
æri	ari	0.00209986000933
ki$	ke$	0.0016010978957
ld	lgh	0.00251617541337
ia	io	0.0038488453464
^st	t	0.0015479876161
kka	kke	0.00116279069767
olf	ilf	0.00117426021606
ögh	yg	0.00115848007414
rs	r	0.00207986688852
ga	ger	0.00191131498471
agg	og	0.00117041198502
eru	er	0.0011786892975
ver	vær	0.00157942238267
^lo	^lö	0.00116009280742
ild	yld	0.00625579240037
ord	orþ	0.00580315691736
fær	fer	0.00117260787992
ör	örr	0.00196078431373
uts	os	0.00116713352007
^re	^ræ	0.00534138411519
ærm	erm	0.00117757889779
n	nt	0.000588928150766
sve	svæ	0.001178133836
in	in$	0.00194120909595
^ke	^kæ	0.00117481203008
its	uþs	0.00117647058824
mæþ	miþ	0.00117150890347
^sy	^sö	0.00160697887971
un	in	0.00184229918939
eyg	ey	0.00164705882353
va	f	0.00166777851901
olk	ulk	0.00257490636704
sbæ	bæ	0.0021186440678
kæ	ki	0.00570676031607
rtu	rto	0.00304022450889
som	sam	0.00116986429574
u	a	0.0130651182082
pi$	pe$	0.00117591721543
aþs	aþ	0.00163704396632
l	_	0.000858895705521
rn	rin	0.00304083405734
nn	n	0.0209401709402
^a	^e	0.00404228855721
de	d	0.00410141685309
nar	na	0.00257249766137
al	ar	0.00416666666667
rt	t	0.004
hö	hu	0.00235183443086
hin	in	0.00298438934803
ge	ke	0.00362027353178
r	m	0.00111396743787
her	er	0.00873827791986
nid	niþ	0.0016462841016
lö	lau	0.0038494439692
